model-1617599740,1617599756.822,0.74,0.2064,0.75,0.1703
model-1617599740,1617599756.84,0.77,0.1709,0.87,0.1432
model-1617599740,1617599756.857,0.63,0.2204,0.74,0.166
model-1617599740,1617599756.875,0.75,0.1713,0.76,0.1789
model-1617599740,1617599756.893,0.67,0.1814,0.73,0.1713
model-1617599740,1617599756.913,0.75,0.1687,0.74,0.1851
model-1617599740,1617599756.931,0.71,0.2062,0.8,0.1658
model-1617599740,1617599756.949,0.67,0.205,0.71,0.1826
model-1617599740,1617599756.966,0.67,0.2088,0.66,0.2115
model-1617599740,1617599756.984,0.65,0.2091,0.73,0.1763
model-1617599740,1617599757.001,0.78,0.1566,0.8,0.157
model-1617599740,1617599757.022,0.65,0.2169,0.79,0.1642
model-1617599740,1617599757.039,0.7,0.2006,0.83,0.1194
model-1617599740,1617599757.057,0.77,0.1707,0.8,0.1519
model-1617599740,1617599757.075,0.77,0.1617,0.75,0.173
model-1617599740,1617599757.092,0.76,0.176,0.77,0.1602
model-1617599740,1617599757.111,0.77,0.1735,0.74,0.1971
model-1617599740,1617599757.132,0.8,0.1375,0.73,0.1719
model-1617599740,1617599757.149,0.76,0.1774,0.76,0.1788
model-1617599740,1617599757.161,0.71,0.1785,0.69,0.1656
model-1617599740,1617599757.184,0.74,0.1711,0.73,0.1773
model-1617599740,1617599757.202,0.73,0.1826,0.77,0.1699
model-1617599740,1617599757.22,0.7,0.1906,0.72,0.1963
model-1617599740,1617599757.237,0.7,0.1811,0.77,0.1577
model-1617599740,1617599757.255,0.7,0.1782,0.68,0.1951
model-1617599740,1617599757.272,0.73,0.1661,0.72,0.1936
model-1617599740,1617599757.293,0.77,0.1618,0.75,0.1589
model-1617599740,1617599757.31,0.76,0.1423,0.75,0.1733
model-1617599740,1617599757.328,0.72,0.1635,0.76,0.1838
model-1617599740,1617599757.347,0.76,0.1744,0.78,0.1508
model-1617599740,1617599757.365,0.81,0.1463,0.74,0.1642
model-1617599740,1617599757.382,0.67,0.2147,0.73,0.1742
model-1617599740,1617599757.404,0.74,0.1709,0.79,0.1687
model-1617599740,1617599757.422,0.73,0.1725,0.79,0.1413
model-1617599740,1617599757.439,0.72,0.1731,0.79,0.1488
model-1617599740,1617599757.456,0.74,0.1838,0.78,0.1696
model-1617599740,1617599757.474,0.75,0.1821,0.82,0.1312
model-1617599740,1617599757.492,0.66,0.2145,0.75,0.1724
model-1617599740,1617599757.513,0.79,0.1476,0.78,0.1682
model-1617599740,1617599757.53,0.66,0.2263,0.77,0.1561
model-1617599740,1617599757.548,0.68,0.2029,0.71,0.1835
model-1617599740,1617599757.565,0.75,0.1834,0.7,0.1842
model-1617599740,1617599757.583,0.7,0.1915,0.75,0.1533
model-1617599740,1617599757.6,0.68,0.2227,0.75,0.1398
model-1617599740,1617599757.623,0.77,0.1556,0.84,0.1406
model-1617599740,1617599757.641,0.81,0.1398,0.71,0.2154
model-1617599740,1617599757.658,0.72,0.1846,0.74,0.1863
model-1617599740,1617599757.676,0.8,0.1424,0.77,0.1616
model-1617599740,1617599757.694,0.8,0.156,0.75,0.1574
model-1617599740,1617599757.711,0.67,0.2021,0.79,0.1542
model-1617599740,1617599757.732,0.75,0.1766,0.7,0.1966
model-1617599740,1617599757.754,0.72,0.2027,0.78,0.1543
model-1617599740,1617599757.771,0.76,0.1768,0.8,0.1479
model-1617599740,1617599757.79,0.74,0.1801,0.78,0.1652
model-1617599740,1617599757.808,0.69,0.203,0.75,0.1609
model-1617599740,1617599757.826,0.69,0.2166,0.76,0.1687
model-1617599740,1617599757.846,0.69,0.2015,0.76,0.1628
model-1617599740,1617599757.864,0.73,0.1847,0.69,0.1799
model-1617599740,1617599757.882,0.72,0.1837,0.67,0.204
model-1617599740,1617599757.899,0.74,0.1861,0.72,0.1795
model-1617599740,1617599757.918,0.72,0.1742,0.74,0.1895
model-1617599740,1617599757.935,0.72,0.2003,0.82,0.144
model-1617599740,1617599757.955,0.75,0.182,0.77,0.1657
model-1617599740,1617599757.973,0.77,0.1673,0.74,0.1649
model-1617599740,1617599757.991,0.72,0.1809,0.76,0.1583
model-1617599740,1617599758.008,0.69,0.1868,0.74,0.1698
model-1617599740,1617599758.026,0.68,0.1953,0.83,0.1447
model-1617599740,1617599758.043,0.67,0.2246,0.78,0.1628
model-1617599740,1617599758.064,0.61,0.2304,0.8,0.1491
model-1617599740,1617599758.081,0.77,0.1754,0.8,0.13
model-1617599740,1617599758.099,0.67,0.2403,0.71,0.188
model-1617599740,1617599758.116,0.77,0.1535,0.76,0.1567
model-1617599740,1617599758.134,0.74,0.1785,0.86,0.1199
model-1617599740,1617599758.152,0.75,0.1738,0.86,0.1208
model-1617599740,1617599758.172,0.7,0.2131,0.82,0.1342
model-1617599740,1617599758.19,0.69,0.1889,0.69,0.201
model-1617599740,1617599758.207,0.74,0.1757,0.77,0.1532
model-1617599740,1617599758.225,0.69,0.1847,0.84,0.142
model-1617599740,1617599758.242,0.71,0.1837,0.72,0.1738
model-1617599740,1617599758.26,0.73,0.1967,0.71,0.2
model-1617599740,1617599758.281,0.77,0.1678,0.8,0.1459
model-1617599740,1617599758.299,0.73,0.188,0.76,0.1596
model-1617599740,1617599758.318,0.67,0.207,0.69,0.1918
model-1617599740,1617599758.337,0.67,0.2216,0.73,0.1892
model-1617599740,1617599758.355,0.81,0.1463,0.74,0.1673
model-1617599740,1617599758.373,0.65,0.2165,0.74,0.1614
model-1617599740,1617599758.394,0.77,0.1499,0.73,0.1879
model-1617599740,1617599758.412,0.72,0.1895,0.79,0.1631
model-1617599740,1617599758.43,0.76,0.1539,0.76,0.1676
model-1617599740,1617599758.448,0.74,0.1648,0.73,0.1858
model-1617599740,1617599758.465,0.72,0.1882,0.74,0.1689
model-1617599740,1617599758.483,0.7,0.2014,0.73,0.1728
model-1617599740,1617599758.503,0.82,0.1398,0.8,0.1536
model-1617599740,1617599758.52,0.7,0.2218,0.75,0.1801
model-1617599740,1617599758.538,0.72,0.1887,0.75,0.1647
model-1617599740,1617599758.556,0.66,0.2288,0.77,0.1496
model-1617599740,1617599758.573,0.76,0.1547,0.75,0.1725
model-1617599740,1617599758.592,0.72,0.2032,0.75,0.1787
model-1617599740,1617599758.612,0.71,0.1915,0.76,0.162
model-1617599740,1617599758.633,0.72,0.1911,0.76,0.1754
model-1617599740,1617599758.651,0.74,0.1613,0.65,0.212
model-1617599740,1617599758.669,0.68,0.188,0.75,0.1622
model-1617599740,1617599758.687,0.68,0.2254,0.8,0.1524
model-1617599740,1617599758.706,0.72,0.1839,0.73,0.1985
model-1617599740,1617599758.727,0.8,0.1464,0.64,0.2123
model-1617599740,1617599758.745,0.69,0.1826,0.69,0.1782
model-1617599740,1617599758.763,0.7,0.2105,0.82,0.1519
model-1617599740,1617599758.782,0.71,0.1851,0.7,0.1906
model-1617599740,1617599758.801,0.7,0.1944,0.76,0.1535
model-1617599740,1617599758.819,0.67,0.1817,0.76,0.1457
model-1617599740,1617599758.84,0.65,0.2196,0.69,0.1854
model-1617599740,1617599758.858,0.65,0.2273,0.76,0.18
model-1617599740,1617599758.876,0.72,0.1746,0.74,0.1753
model-1617599740,1617599758.894,0.68,0.2123,0.68,0.1959
model-1617599740,1617599758.911,0.67,0.1967,0.72,0.171
model-1617599740,1617599758.929,0.73,0.1756,0.77,0.1665
model-1617599740,1617599758.95,0.7,0.2008,0.73,0.1781
model-1617599740,1617599758.967,0.76,0.1668,0.79,0.1661
model-1617599740,1617599758.985,0.71,0.1786,0.73,0.1825
model-1617599740,1617599759.002,0.76,0.1622,0.77,0.1523
model-1617599740,1617599759.02,0.76,0.1712,0.73,0.201
model-1617599740,1617599759.037,0.66,0.1996,0.74,0.171
model-1617599740,1617599759.059,0.71,0.2015,0.75,0.1723
model-1617599740,1617599759.076,0.77,0.1881,0.71,0.1867
model-1617599740,1617599759.094,0.64,0.2335,0.76,0.1807
model-1617599740,1617599759.111,0.63,0.2204,0.7,0.2114
model-1617599740,1617599759.129,0.66,0.2055,0.78,0.1582
model-1617599740,1617599759.147,0.73,0.1734,0.69,0.183
model-1617599740,1617599759.168,0.83,0.1369,0.69,0.2171
model-1617599740,1617599759.186,0.7,0.1767,0.67,0.2086
model-1617599740,1617599759.204,0.67,0.2214,0.76,0.1448
model-1617599740,1617599759.221,0.68,0.2007,0.68,0.1927
model-1617599740,1617599759.239,0.67,0.2054,0.79,0.1538
model-1617599740,1617599759.257,0.79,0.1443,0.77,0.1562
model-1617599740,1617599759.279,0.73,0.1658,0.81,0.1374
model-1617599740,1617599759.298,0.77,0.1583,0.74,0.1648
model-1617599740,1617599759.316,0.67,0.1995,0.71,0.2038
model-1617599740,1617599759.334,0.74,0.1667,0.72,0.1677
model-1617599740,1617599759.352,0.71,0.1941,0.73,0.1839
model-1617599740,1617599759.369,0.78,0.1581,0.72,0.1798
model-1617599740,1617599759.39,0.7,0.2067,0.73,0.1779
model-1617599740,1617599759.408,0.75,0.1705,0.8,0.1475
model-1617599740,1617599759.426,0.76,0.1851,0.75,0.1644
model-1617599740,1617599759.444,0.72,0.1775,0.76,0.1583
model-1617599740,1617599759.463,0.7,0.1874,0.84,0.1333
model-1617599740,1617599759.481,0.75,0.1767,0.76,0.1691
model-1617599740,1617599759.503,0.78,0.1591,0.74,0.1666
model-1617599740,1617599759.521,0.77,0.1578,0.8,0.1405
model-1617599740,1617599759.538,0.8,0.1524,0.78,0.1481
model-1617599740,1617599759.556,0.74,0.1856,0.74,0.18
model-1617599740,1617599759.575,0.71,0.187,0.77,0.1681
model-1617599740,1617599759.593,0.76,0.1611,0.77,0.165
model-1617599740,1617599759.614,0.79,0.1689,0.71,0.1889
model-1617599740,1617599759.634,0.73,0.1582,0.73,0.1869
model-1617599740,1617599759.655,0.78,0.1484,0.78,0.1663
model-1617599740,1617599759.673,0.69,0.1889,0.76,0.1381
model-1617599740,1617599759.691,0.77,0.1635,0.72,0.1834
model-1617599740,1617599759.708,0.72,0.1929,0.73,0.172
model-1617599740,1617599759.729,0.76,0.1838,0.78,0.1633
model-1617599740,1617599759.746,0.78,0.1728,0.82,0.1345
model-1617599740,1617599759.764,0.75,0.1722,0.77,0.1433
model-1617599740,1617599759.783,0.75,0.1756,0.7,0.1917
model-1617599740,1617599759.801,0.72,0.1825,0.83,0.1327
model-1617599740,1617599759.819,0.72,0.2053,0.74,0.179
model-1617599740,1617599759.84,0.74,0.1842,0.74,0.1797
model-1617599740,1617599759.857,0.8,0.1508,0.73,0.1697
model-1617599740,1617599759.875,0.72,0.2134,0.83,0.1333
model-1617599740,1617599759.893,0.74,0.1664,0.76,0.1698
model-1617599740,1617599759.911,0.78,0.1606,0.74,0.1598
model-1617599740,1617599759.928,0.73,0.1885,0.83,0.1464
model-1617599740,1617599759.949,0.78,0.1622,0.67,0.2261
model-1617599740,1617599759.966,0.75,0.1769,0.7,0.2055
model-1617599740,1617599759.984,0.69,0.1841,0.73,0.1971
model-1617599740,1617599760.001,0.71,0.2057,0.78,0.1522
model-1617599740,1617599760.019,0.72,0.1967,0.73,0.1818
model-1617599740,1617599760.037,0.77,0.1648,0.79,0.1487
model-1617599740,1617599760.058,0.61,0.2096,0.77,0.1586
model-1617599740,1617599760.076,0.69,0.2159,0.71,0.1707
model-1617599740,1617599760.094,0.77,0.1692,0.74,0.1867
model-1617599740,1617599760.111,0.74,0.1646,0.8,0.1475
model-1617599740,1617599760.129,0.82,0.1448,0.67,0.1836
model-1617599740,1617599760.146,0.79,0.157,0.8,0.1582
model-1617599740,1617599760.167,0.75,0.1604,0.66,0.2072
model-1617599740,1617599760.185,0.7,0.2045,0.74,0.1708
model-1617599740,1617599760.203,0.74,0.1771,0.74,0.1478
model-1617599740,1617599760.221,0.69,0.1937,0.73,0.1835
model-1617599740,1617599760.239,0.73,0.1794,0.88,0.1212
model-1617599740,1617599760.256,0.76,0.1743,0.66,0.1938
model-1617599740,1617599760.277,0.75,0.1597,0.66,0.1966
model-1617599740,1617599760.295,0.7,0.1926,0.7,0.1918
model-1617599740,1617599760.312,0.73,0.1759,0.8,0.1378
model-1617599740,1617599760.33,0.67,0.2025,0.76,0.1673
model-1617599740,1617599760.349,0.71,0.1822,0.77,0.1413
model-1617599740,1617599760.369,0.68,0.2046,0.73,0.1612
model-1617599740,1617599760.389,0.67,0.2069,0.76,0.1799
model-1617599740,1617599760.407,0.69,0.1902,0.73,0.2003
model-1617599740,1617599760.425,0.69,0.2136,0.77,0.1741
model-1617599740,1617599760.442,0.71,0.1903,0.77,0.154
model-1617599740,1617599760.46,0.79,0.1671,0.74,0.175
model-1617599740,1617599760.477,0.71,0.1928,0.79,0.151
model-1617599740,1617599760.497,0.76,0.1532,0.8,0.1825
model-1617599740,1617599760.514,0.76,0.1731,0.79,0.136
model-1617599740,1617599760.532,0.71,0.1814,0.74,0.1764
model-1617599740,1617599760.551,0.74,0.167,0.81,0.1451
model-1617599740,1617599760.569,0.81,0.1421,0.75,0.1695
model-1617599740,1617599760.587,0.72,0.1866,0.84,0.1299
model-1617599740,1617599760.608,0.7,0.1931,0.83,0.1432
model-1617599740,1617599760.627,0.69,0.1993,0.79,0.1489
model-1617599740,1617599760.647,0.71,0.2117,0.8,0.1537
model-1617599740,1617599760.669,0.75,0.1779,0.77,0.1427
model-1617599740,1617599760.688,0.66,0.2153,0.79,0.1504
model-1617599740,1617599760.706,0.77,0.1678,0.74,0.164
model-1617599740,1617599760.727,0.7,0.1975,0.77,0.1579
model-1617599740,1617599760.745,0.75,0.1669,0.76,0.1688
model-1617599740,1617599760.762,0.72,0.1926,0.76,0.155
model-1617599740,1617599760.78,0.76,0.161,0.81,0.1531
model-1617599740,1617599760.797,0.68,0.2061,0.78,0.1392
model-1617599740,1617599760.814,0.72,0.1925,0.77,0.1698
model-1617599740,1617599760.835,0.75,0.1689,0.85,0.1327
model-1617599740,1617599760.852,0.78,0.1836,0.81,0.1333
model-1617599740,1617599760.87,0.77,0.1447,0.78,0.1575
model-1617599740,1617599760.888,0.64,0.2119,0.79,0.1435
model-1617599740,1617599760.906,0.69,0.2126,0.82,0.1322
model-1617599740,1617599760.924,0.69,0.2364,0.8,0.1498
model-1617599740,1617599760.944,0.69,0.1996,0.78,0.1576
model-1617599740,1617599760.962,0.78,0.1571,0.78,0.1545
model-1617599740,1617599760.979,0.74,0.1562,0.84,0.138
model-1617599740,1617599760.999,0.77,0.1402,0.73,0.1714
model-1617599740,1617599761.017,0.74,0.17,0.74,0.1728
model-1617599740,1617599761.035,0.69,0.1917,0.8,0.1436
model-1617599740,1617599761.056,0.78,0.1551,0.76,0.1788
model-1617599740,1617599761.075,0.71,0.1919,0.78,0.1555
model-1617599740,1617599761.093,0.72,0.1867,0.76,0.1754
model-1617599740,1617599761.11,0.65,0.2038,0.73,0.1842
model-1617599740,1617599761.128,0.7,0.2097,0.76,0.1566
model-1617599740,1617599761.146,0.73,0.1689,0.81,0.1383
model-1617599740,1617599761.166,0.72,0.1954,0.77,0.1523
model-1617599740,1617599761.184,0.78,0.1604,0.85,0.1122
model-1617599740,1617599761.202,0.69,0.1953,0.83,0.1272
model-1617599740,1617599761.22,0.76,0.1681,0.8,0.1498
model-1617599740,1617599761.238,0.73,0.1771,0.79,0.1384
model-1617599740,1617599761.256,0.75,0.188,0.78,0.1846
model-1617599740,1617599761.278,0.74,0.1748,0.78,0.1512
model-1617599740,1617599761.296,0.7,0.1784,0.79,0.1543
model-1617599740,1617599761.308,0.71,0.1658,0.73,0.1434
model-1617599740,1617599761.333,0.8,0.1578,0.76,0.1688
model-1617599740,1617599761.351,0.73,0.1605,0.79,0.1492
model-1617599740,1617599761.369,0.78,0.1671,0.76,0.1815
model-1617599740,1617599761.386,0.76,0.1578,0.8,0.1383
model-1617599740,1617599761.404,0.75,0.1654,0.68,0.19
model-1617599740,1617599761.421,0.71,0.1677,0.74,0.183
model-1617599740,1617599761.442,0.76,0.1625,0.83,0.1394
model-1617599740,1617599761.46,0.86,0.13,0.76,0.1511
model-1617599740,1617599761.479,0.69,0.1917,0.73,0.1765
model-1617599740,1617599761.496,0.73,0.1851,0.8,0.1307
model-1617599740,1617599761.514,0.76,0.1818,0.77,0.1565
model-1617599740,1617599761.532,0.73,0.178,0.79,0.1622
model-1617599740,1617599761.552,0.84,0.1254,0.76,0.1578
model-1617599740,1617599761.571,0.69,0.2015,0.85,0.1201
model-1617599740,1617599761.589,0.75,0.1683,0.8,0.1325
model-1617599740,1617599761.606,0.75,0.1768,0.74,0.1623
model-1617599740,1617599761.624,0.75,0.1598,0.83,0.1184
model-1617599740,1617599761.642,0.73,0.1868,0.77,0.1571
model-1617599740,1617599761.665,0.73,0.1814,0.81,0.1524
model-1617599740,1617599761.684,0.68,0.2148,0.81,0.1393
model-1617599740,1617599761.702,0.78,0.1584,0.78,0.1694
model-1617599740,1617599761.72,0.81,0.1275,0.76,0.1647
model-1617599740,1617599761.738,0.79,0.1483,0.79,0.146
model-1617599740,1617599761.755,0.78,0.1429,0.8,0.1231
model-1617599740,1617599761.777,0.69,0.2009,0.84,0.1338
model-1617599740,1617599761.795,0.77,0.1471,0.76,0.1961
model-1617599740,1617599761.813,0.72,0.1956,0.72,0.1928
model-1617599740,1617599761.83,0.77,0.1726,0.78,0.1583
model-1617599740,1617599761.848,0.75,0.1532,0.79,0.1438
model-1617599740,1617599761.866,0.75,0.1615,0.81,0.1402
model-1617599740,1617599761.887,0.71,0.1881,0.7,0.1879
model-1617599740,1617599761.905,0.79,0.1424,0.83,0.1391
model-1617599740,1617599761.923,0.77,0.1531,0.82,0.1317
model-1617599740,1617599761.941,0.71,0.1999,0.8,0.1595
model-1617599740,1617599761.959,0.78,0.1609,0.78,0.1502
model-1617599740,1617599761.977,0.79,0.1563,0.77,0.1528
model-1617599740,1617599761.999,0.66,0.2106,0.77,0.1341
model-1617599740,1617599762.016,0.73,0.1856,0.72,0.1807
model-1617599740,1617599762.035,0.74,0.1745,0.75,0.177
model-1617599740,1617599762.053,0.71,0.1955,0.76,0.1718
model-1617599740,1617599762.07,0.79,0.1662,0.73,0.1906
model-1617599740,1617599762.088,0.69,0.2034,0.78,0.1445
model-1617599740,1617599762.109,0.81,0.1265,0.73,0.1626
model-1617599740,1617599762.126,0.82,0.126,0.8,0.1594
model-1617599740,1617599762.144,0.71,0.1681,0.78,0.1478
model-1617599740,1617599762.162,0.81,0.1554,0.78,0.1515
model-1617599740,1617599762.18,0.77,0.1519,0.81,0.1389
model-1617599740,1617599762.197,0.73,0.1821,0.79,0.1595
model-1617599740,1617599762.218,0.81,0.1386,0.82,0.1223
model-1617599740,1617599762.236,0.72,0.1753,0.83,0.121
model-1617599740,1617599762.253,0.78,0.1452,0.74,0.1864
model-1617599740,1617599762.271,0.7,0.1983,0.8,0.1465
model-1617599740,1617599762.289,0.71,0.1831,0.84,0.1185
model-1617599740,1617599762.307,0.71,0.1697,0.83,0.1203
model-1617599740,1617599762.328,0.7,0.1941,0.84,0.1293
model-1617599740,1617599762.346,0.77,0.1542,0.71,0.1879
model-1617599740,1617599762.364,0.78,0.1322,0.8,0.1416
model-1617599740,1617599762.382,0.79,0.1666,0.83,0.1365
model-1617599740,1617599762.4,0.72,0.1865,0.73,0.1768
model-1617599740,1617599762.417,0.76,0.1726,0.71,0.1954
model-1617599740,1617599762.437,0.78,0.151,0.82,0.1369
model-1617599740,1617599762.455,0.72,0.1727,0.79,0.1497
model-1617599740,1617599762.474,0.75,0.1536,0.77,0.1711
model-1617599740,1617599762.492,0.79,0.1552,0.73,0.1885
model-1617599740,1617599762.511,0.73,0.181,0.79,0.1571
model-1617599740,1617599762.528,0.67,0.2193,0.78,0.1498
model-1617599740,1617599762.548,0.73,0.1597,0.7,0.1749
model-1617599740,1617599762.566,0.84,0.1208,0.77,0.1701
model-1617599740,1617599762.584,0.74,0.1777,0.78,0.1553
model-1617599740,1617599762.602,0.65,0.2376,0.74,0.1779
model-1617599740,1617599762.619,0.74,0.179,0.78,0.1575
model-1617599740,1617599762.637,0.7,0.1803,0.76,0.1539
model-1617599740,1617599762.657,0.72,0.1969,0.8,0.1401
model-1617599740,1617599762.677,0.68,0.2207,0.77,0.1601
model-1617599740,1617599762.696,0.65,0.2135,0.76,0.1493
model-1617599740,1617599762.713,0.73,0.1865,0.78,0.1414
model-1617599740,1617599762.731,0.78,0.1657,0.74,0.1707
model-1617599740,1617599762.749,0.7,0.1911,0.76,0.1661
model-1617599740,1617599762.769,0.66,0.2368,0.79,0.1495
model-1617599740,1617599762.788,0.77,0.1593,0.75,0.1645
model-1617599740,1617599762.805,0.69,0.1852,0.71,0.2082
model-1617599740,1617599762.822,0.68,0.1845,0.77,0.1493
model-1617599740,1617599762.839,0.76,0.1624,0.83,0.1264
model-1617599740,1617599762.857,0.76,0.1772,0.71,0.1888
model-1617599740,1617599762.878,0.65,0.2092,0.67,0.2095
model-1617599740,1617599762.897,0.8,0.152,0.69,0.1739
model-1617599740,1617599762.914,0.71,0.1992,0.82,0.1441
model-1617599740,1617599762.932,0.63,0.2343,0.73,0.1736
model-1617599740,1617599762.949,0.74,0.1896,0.8,0.1449
model-1617599740,1617599762.967,0.76,0.171,0.76,0.1389
model-1617599740,1617599762.988,0.74,0.1813,0.73,0.1799
model-1617599740,1617599763.005,0.73,0.1796,0.78,0.1698
model-1617599740,1617599763.025,0.73,0.1981,0.76,0.1685
model-1617599740,1617599763.043,0.76,0.1716,0.7,0.1818
model-1617599740,1617599763.061,0.78,0.1534,0.72,0.1702
model-1617599740,1617599763.079,0.72,0.1928,0.73,0.1584
model-1617599740,1617599763.1,0.71,0.1979,0.79,0.1464
model-1617599740,1617599763.118,0.75,0.1664,0.79,0.1545
model-1617599740,1617599763.135,0.68,0.2012,0.74,0.1835
model-1617599740,1617599763.153,0.73,0.1991,0.76,0.1505
model-1617599740,1617599763.171,0.69,0.19,0.69,0.2039
model-1617599740,1617599763.188,0.75,0.1618,0.78,0.1435
model-1617599740,1617599763.209,0.69,0.1883,0.72,0.1767
model-1617599740,1617599763.227,0.77,0.1585,0.63,0.2068
model-1617599740,1617599763.244,0.69,0.1949,0.72,0.1754
model-1617599740,1617599763.262,0.76,0.1583,0.75,0.1724
model-1617599740,1617599763.28,0.65,0.2099,0.79,0.1396
model-1617599740,1617599763.297,0.74,0.1593,0.74,0.1677
model-1617599740,1617599763.317,0.78,0.1827,0.69,0.2115
model-1617599740,1617599763.335,0.79,0.1662,0.73,0.1756
model-1617599740,1617599763.352,0.81,0.1332,0.81,0.1355
model-1617599740,1617599763.371,0.72,0.1789,0.71,0.1729
model-1617599740,1617599763.39,0.75,0.1653,0.8,0.1417
model-1617599740,1617599763.407,0.74,0.1808,0.77,0.1619
model-1617599740,1617599763.428,0.73,0.1657,0.86,0.13
model-1617599740,1617599763.445,0.74,0.1635,0.75,0.1548
model-1617599740,1617599763.463,0.74,0.1853,0.7,0.2097
model-1617599740,1617599763.481,0.75,0.1787,0.74,0.1849
model-1617599740,1617599763.499,0.77,0.1538,0.73,0.1915
model-1617599740,1617599763.516,0.76,0.1691,0.75,0.1775
model-1617599740,1617599763.537,0.76,0.1768,0.73,0.1762
model-1617599740,1617599763.554,0.77,0.1639,0.81,0.1413
model-1617599740,1617599763.572,0.72,0.1745,0.78,0.1424
model-1617599740,1617599763.589,0.77,0.1695,0.79,0.1432
model-1617599740,1617599763.607,0.68,0.188,0.85,0.1212
model-1617599740,1617599763.624,0.75,0.1745,0.78,0.1567
model-1617599740,1617599763.644,0.71,0.1897,0.74,0.1723
model-1617599740,1617599763.663,0.73,0.1805,0.79,0.1404
model-1617599740,1617599763.68,0.8,0.1633,0.75,0.15
model-1617599740,1617599763.701,0.79,0.1519,0.74,0.1628
model-1617599740,1617599763.719,0.78,0.1701,0.81,0.1571
model-1617599740,1617599763.737,0.75,0.1678,0.76,0.1451
model-1617599740,1617599763.759,0.72,0.1902,0.72,0.1971
model-1617599740,1617599763.779,0.74,0.1776,0.76,0.1703
model-1617599740,1617599763.796,0.77,0.1781,0.82,0.1534
model-1617599740,1617599763.814,0.68,0.1924,0.82,0.1127
model-1617599740,1617599763.831,0.73,0.1965,0.68,0.1884
model-1617599740,1617599763.849,0.78,0.1467,0.76,0.1492
model-1617599740,1617599763.871,0.73,0.1817,0.81,0.1409
model-1617599740,1617599763.889,0.82,0.1337,0.79,0.1387
model-1617599740,1617599763.907,0.74,0.1832,0.82,0.132
model-1617599740,1617599763.925,0.75,0.1738,0.71,0.18
model-1617599740,1617599763.942,0.8,0.1744,0.86,0.1133
model-1617599740,1617599763.96,0.69,0.1886,0.78,0.1679
model-1617599740,1617599763.981,0.78,0.142,0.77,0.1594
model-1617599740,1617599763.998,0.75,0.1649,0.77,0.163
model-1617599740,1617599764.015,0.73,0.1841,0.84,0.1308
model-1617599740,1617599764.033,0.69,0.1884,0.77,0.1538
model-1617599740,1617599764.051,0.72,0.181,0.88,0.1198
model-1617599740,1617599764.068,0.69,0.2064,0.79,0.1477
model-1617599740,1617599764.089,0.77,0.1685,0.73,0.185
model-1617599740,1617599764.107,0.77,0.1522,0.68,0.1873
model-1617599740,1617599764.126,0.77,0.1619,0.76,0.1748
model-1617599740,1617599764.144,0.71,0.1911,0.81,0.1317
model-1617599740,1617599764.162,0.72,0.1752,0.76,0.1654
model-1617599740,1617599764.179,0.74,0.1935,0.79,0.1397
model-1617599740,1617599764.2,0.66,0.2219,0.82,0.1399
model-1617599740,1617599764.217,0.83,0.1301,0.77,0.1429
model-1617599740,1617599764.235,0.71,0.2001,0.76,0.1599
model-1617599740,1617599764.253,0.7,0.1995,0.81,0.1458
model-1617599740,1617599764.271,0.7,0.1856,0.73,0.1769
model-1617599740,1617599764.288,0.68,0.1953,0.81,0.1395
model-1617599740,1617599764.309,0.73,0.1919,0.72,0.1937
model-1617599740,1617599764.326,0.69,0.2195,0.71,0.1724
model-1617599740,1617599764.344,0.76,0.181,0.78,0.1463
model-1617599740,1617599764.361,0.77,0.1582,0.73,0.1645
model-1617599740,1617599764.379,0.68,0.19,0.89,0.1076
model-1617599740,1617599764.397,0.73,0.1752,0.7,0.1959
model-1617599740,1617599764.418,0.81,0.1533,0.66,0.2053
model-1617599740,1617599764.435,0.72,0.1942,0.72,0.191
model-1617599740,1617599764.453,0.81,0.1506,0.8,0.129
model-1617599740,1617599764.473,0.73,0.1998,0.75,0.1631
model-1617599740,1617599764.492,0.68,0.1863,0.79,0.1447
model-1617599740,1617599764.509,0.72,0.1844,0.77,0.1704
model-1617599740,1617599764.53,0.85,0.12,0.77,0.1731
model-1617599740,1617599764.548,0.71,0.1846,0.75,0.1823
model-1617599740,1617599764.567,0.73,0.1819,0.74,0.1702
model-1617599740,1617599764.585,0.66,0.2122,0.8,0.1352
model-1617599740,1617599764.603,0.7,0.173,0.76,0.1571
model-1617599740,1617599764.622,0.76,0.1663,0.79,0.1492
model-1617599740,1617599764.643,0.7,0.1912,0.77,0.1753
model-1617599740,1617599764.661,0.77,0.1482,0.81,0.1313
model-1617599740,1617599764.679,0.74,0.1749,0.73,0.1824
model-1617599740,1617599764.7,0.64,0.2154,0.82,0.1383
model-1617599740,1617599764.72,0.75,0.161,0.74,0.1688
model-1617599740,1617599764.744,0.64,0.2306,0.86,0.1184
model-1617599740,1617599764.767,0.69,0.206,0.82,0.1546
model-1617599740,1617599764.786,0.79,0.1542,0.78,0.1455
model-1617599740,1617599764.806,0.78,0.1679,0.77,0.1655
model-1617599740,1617599764.825,0.76,0.1666,0.82,0.1319
model-1617599740,1617599764.843,0.77,0.1684,0.83,0.1405
model-1617599740,1617599764.861,0.78,0.165,0.8,0.1521
model-1617599740,1617599764.882,0.74,0.1906,0.71,0.162
model-1617599740,1617599764.9,0.8,0.1465,0.83,0.1434
